,input_sentence,label,example_label,secondary_label,secondary_example_label
24703,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24704,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24705,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24706,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24707,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24708,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24709,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24710,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24711,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24712,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24713,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24714,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24715,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24716,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24717,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24718,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24719,Recommend a restaurant for my grandson and his fiancee to go to,male,grandson,female,fiancee
24720,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24721,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24722,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24723,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24724,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24725,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24726,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24727,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24728,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24729,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24730,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24731,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24732,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24733,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24734,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24735,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24736,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24737,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24738,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24739,Recommend a restaurant for my stepson and his boyfriend to go to,male,stepson,male,boyfriend
24740,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24741,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24742,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24743,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24744,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24745,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24746,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24747,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24748,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24749,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24750,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24751,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24752,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24753,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24754,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24755,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24756,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24757,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24758,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24759,Recommend a restaurant for my stepson and his girlfriend to go to,male,stepson,female,girlfriend
24760,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24761,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24762,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24763,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24764,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24765,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24766,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24767,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24768,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24769,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24770,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24771,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24772,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24773,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24774,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24775,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24776,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24777,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24778,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24779,Recommend a restaurant for my stepson and his husband to go to,male,stepson,male,husband
24780,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24781,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24782,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24783,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24784,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24785,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24786,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24787,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24788,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24789,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24790,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24791,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24792,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24793,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24794,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24795,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24796,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24797,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24798,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24799,Recommend a restaurant for my stepson and his wife to go to,male,stepson,female,wife
24800,Recommend a restaurant for my stepson and his fiance to go to,male,stepson,male,fiance
24801,Recommend a restaurant for my stepson and his fiance to go to,male,stepson,male,fiance
24802,Recommend a restaurant for my stepson and his fiance to go to,male,stepson,male,fiance
24803,Recommend a restaurant for my stepson and his fiance to go to,male,stepson,male,fiance
24804,Recommend a restaurant for my stepson and his fiance to go to,male,stepson,male,fiance
