,example_label,input_sentence,label
2703,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2704,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2705,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2706,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2707,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2708,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2709,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2710,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2711,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2712,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2713,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2714,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2715,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2716,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2717,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2718,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2719,synagogue,I want a restaurant that I can go to on my way to the synagogue,all
2720,court,I am trying to find a restaurant to go after my work at the court,all
2721,court,I am trying to find a restaurant to go after my work at the court,all
2722,court,I am trying to find a restaurant to go after my work at the court,all
2723,court,I am trying to find a restaurant to go after my work at the court,all
2724,court,I am trying to find a restaurant to go after my work at the court,all
2725,court,I am trying to find a restaurant to go after my work at the court,all
2726,court,I am trying to find a restaurant to go after my work at the court,all
2727,court,I am trying to find a restaurant to go after my work at the court,all
2728,court,I am trying to find a restaurant to go after my work at the court,all
2729,court,I am trying to find a restaurant to go after my work at the court,all
2730,court,I am trying to find a restaurant to go after my work at the court,all
2731,court,I am trying to find a restaurant to go after my work at the court,all
2732,court,I am trying to find a restaurant to go after my work at the court,all
2733,court,I am trying to find a restaurant to go after my work at the court,all
2734,court,I am trying to find a restaurant to go after my work at the court,all
2735,court,I am trying to find a restaurant to go after my work at the court,all
2736,court,I am trying to find a restaurant to go after my work at the court,all
2737,court,I am trying to find a restaurant to go after my work at the court,all
2738,court,I am trying to find a restaurant to go after my work at the court,all
2739,court,I am trying to find a restaurant to go after my work at the court,all
2740,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2741,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2742,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2743,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2744,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2745,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2746,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2747,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2748,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2749,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2750,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2751,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2752,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2753,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2754,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2755,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2756,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2757,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2758,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2759,psychiatrist,I am trying to find a restaurant to go after my work at the psychiatrist,all
2760,museum,I am trying to find a restaurant to go after my work at the museum,all
2761,museum,I am trying to find a restaurant to go after my work at the museum,all
