,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Rumi's Kitchen,"Restaurants, Nightlife, Cocktail Bars, Middle Eastern, Persian/Iranian, Bars",4.22,2.0,12
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,"The Sun Dial Restaurant, Bar & View","American (New), Breakfast & Brunch, Restaurants, Nightlife, Cocktail Bars, Bars, American (Traditional)",3.3,3.0,13
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Yard House,"Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses",3.06,2.0,14
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,15
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,16
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Renaissance Atlanta Waverly Hotel & Convention Center,"Restaurants, Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels",3.48,3.0,17
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,18
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Old Lady Gang,"Soul Food, Salad, Southern, Wine Bars, Comfort Food, Seafood, Restaurants, Nightlife, Bars, Breakfast & Brunch",3.28,2.0,19
383,I want to make a reservation for me and my colleagues from the institution,all,institution,The Westin Atlanta Airport,"Restaurants, Hotels, Fitness & Instruction, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Active Life, Gyms",2.92,2.0,0
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Hyatt Regency Atlanta,"Hotels, Hotels & Travel, Restaurants, Venues & Event Spaces, Event Planning & Services",3.1,3.0,1
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Hilton Atlanta,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels",2.65,2.0,2
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Renaissance Atlanta Waverly Hotel & Convention Center,"Restaurants, Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels",3.48,3.0,3
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Two Urban Licks,"Bars, American (New), Nightlife, Southern, Restaurants",3.85,2.0,4
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Red Phone Booth,"Cocktail Bars, Restaurants, Nightlife, Bars, Tobacco Shops, Shopping, Cigar Bars, Lounges, Tapas/Small Plates",4.34,2.0,5
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Atlanta Marriott Perimeter Center,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Venues & Event Spaces",3.38,2.0,6
383,I want to make a reservation for me and my colleagues from the institution,all,institution,"The Sun Dial Restaurant, Bar & View","American (New), Breakfast & Brunch, Restaurants, Nightlife, Cocktail Bars, Bars, American (Traditional)",3.3,3.0,7
383,I want to make a reservation for me and my colleagues from the institution,all,institution,The BQE Restaurant & Lounge,"Soul Food, Restaurants, Southern, Nightlife, Lounges, Breakfast & Brunch, Bars",3.3,2.0,8
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Suite Food Lounge,"American (New), Party & Event Planning, Nightlife, Lounges, Restaurants, Bars, Event Planning & Services",3.26,2.0,9
383,I want to make a reservation for me and my colleagues from the institution,all,institution,CinéBistro at Town Brookhaven,"Restaurants, Event Planning & Services, Arts & Entertainment, Venues & Event Spaces, Lounges, Nightlife, Bars, American (Traditional), Cinema",3.56,2.0,10
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Embassy Suites by Hilton Atlanta Galleria,"Event Planning & Services, Restaurants, Hotels & Travel, American (Traditional), Hotels, Venues & Event Spaces",3.27,2.0,11
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Negril Village,"Restaurants, Caribbean, Breakfast & Brunch, Bars, Nightlife",3.63,2.0,12
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Georgia Tech Hotel and Conference Center,"Restaurants, Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels",3.48,2.0,13
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,14
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Der Biergarten,"Restaurants, German, Beer Gardens, Nightlife",3.88,2.0,15
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Yard House,"Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses",3.06,2.0,16
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Max Lager's Wood-Fired Grill & Brewery,"Nightlife, American (Traditional), Pizza, Brewpubs, Restaurants, Pubs, Sports Bars, Bars, Breweries, Food",3.59,2.0,17
383,I want to make a reservation for me and my colleagues from the institution,all,institution,Rumi's Kitchen,"Restaurants, Nightlife, Cocktail Bars, Middle Eastern, Persian/Iranian, Bars",4.22,2.0,18
383,I want to make a reservation for me and my colleagues from the institution,all,institution,TGI Fridays,"Bars, Restaurants, American (Traditional), Nightlife, Burgers",2.52,2.0,19
384,I want to make a reservation for me and my colleagues from the police station,all,police station,The Westin Atlanta Airport,"Restaurants, Hotels, Fitness & Instruction, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Active Life, Gyms",2.92,2.0,0
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Taco Mac Metropolis,"Restaurants, Bars, Mexican, American (Traditional), Nightlife, Beer, Wine & Spirits, Sports Bars, Food",2.68,2.0,1
384,I want to make a reservation for me and my colleagues from the police station,all,police station,RA Sushi Bar Restaurant,"Sushi Bars, Bars, Restaurants, Nightlife, Japanese, Asian Fusion",2.77,2.0,2
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Yard House,"Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses",3.06,2.0,3
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Pho 24,"Restaurants, Vietnamese",3.4,1.0,4
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Fado Irish Pub,"Irish Pub, Pubs, Bars, Nightlife, Restaurants, Irish",3.74,2.0,5
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Cafe Bombay,"Restaurants, Pakistani, Indian",3.74,2.0,6
384,I want to make a reservation for me and my colleagues from the police station,all,police station,TGI Fridays,"Bars, Restaurants, American (Traditional), Nightlife, Burgers",2.52,2.0,7
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Meehan's Public House - Downtown,"Bars, Irish, Pubs, Restaurants, Irish Pub, Burgers, Nightlife, Sandwiches, Breakfast & Brunch",3.59,2.0,8
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Inman Perk,"Sandwiches, Restaurants, Cafes, Coffee & Tea, Food",3.35,1.0,9
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Ormsbys,"Nightlife, Whiskey Bars, Sandwiches, Food, Bars, Restaurants, American (Traditional), Sports Bars, Beer, Wine & Spirits, Beer Bar, Pubs",3.63,2.0,10
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Octane Westside,"Cafes, Lounges, Food, Bars, Nightlife, Cocktail Bars, Coffee & Tea, Restaurants",4.12,1.0,11
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Taco Mac - Lindbergh,"American (Traditional), Sports Bars, Restaurants, Nightlife, Bars, Mexican, Chicken Wings",2.71,2.0,12
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Taco Mac - Perimeter,"Mexican, Nightlife, Tex-Mex, American (Traditional), Sports Bars, Restaurants, Bars, Chicken Wings, Burgers",2.89,2.0,13
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Hooters,"Nightlife, Restaurants, American (Traditional), Burgers, Chicken Wings, Bars, Sports Bars",2.08,2.0,14
384,I want to make a reservation for me and my colleagues from the police station,all,police station,The Sivas,"Mediterranean, Hookah Bars, Nightlife, Caterers, Event Planning & Services, Bars, Restaurants, Greek",3.33,2.0,15
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Max Lager's Wood-Fired Grill & Brewery,"Nightlife, American (Traditional), Pizza, Brewpubs, Restaurants, Pubs, Sports Bars, Bars, Breweries, Food",3.59,2.0,16
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Wet Willie's,"Karaoke, Restaurants, Lounges, American (New), Nightlife, Sports Bars, Bars",2.63,2.0,17
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Aja Restaurant & Bar,"Dim Sum, Chinese, Restaurants, Asian Fusion, Sushi Bars",3.18,2.0,18
384,I want to make a reservation for me and my colleagues from the police station,all,police station,Der Biergarten,"Restaurants, German, Beer Gardens, Nightlife",3.88,2.0,19
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Two Urban Licks,"Bars, American (New), Nightlife, Southern, Restaurants",3.85,2.0,0
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,1
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Hyatt Regency Atlanta,"Hotels, Hotels & Travel, Restaurants, Venues & Event Spaces, Event Planning & Services",3.1,3.0,2
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,3
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,CinéBistro at Town Brookhaven,"Restaurants, Event Planning & Services, Arts & Entertainment, Venues & Event Spaces, Lounges, Nightlife, Bars, American (Traditional), Cinema",3.56,2.0,4
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,5
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Puff & Petals Lounge,"Restaurants, Tapas Bars, Bars, Cocktail Bars, Nightlife, Lounges",3.41,2.0,6
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Octane Westside,"Cafes, Lounges, Food, Bars, Nightlife, Cocktail Bars, Coffee & Tea, Restaurants",4.12,1.0,7
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,8
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Ormsbys,"Nightlife, Whiskey Bars, Sandwiches, Food, Bars, Restaurants, American (Traditional), Sports Bars, Beer, Wine & Spirits, Beer Bar, Pubs",3.63,2.0,9
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,10
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,The BQE Restaurant & Lounge,"Soul Food, Restaurants, Southern, Nightlife, Lounges, Breakfast & Brunch, Bars",3.3,2.0,11
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Red Phone Booth,"Cocktail Bars, Restaurants, Nightlife, Bars, Tobacco Shops, Shopping, Cigar Bars, Lounges, Tapas/Small Plates",4.34,2.0,12
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,RA Sushi Bar Restaurant,"Sushi Bars, Bars, Restaurants, Nightlife, Japanese, Asian Fusion",2.77,2.0,13
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Hilton Atlanta,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels",2.65,2.0,14
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,Do At The View,"Restaurants, Food, Pizza, Desserts, Salad",3.4,2.0,15
385,I want to make a reservation for me and my colleagues from the fashion studio,all,fashion studio,CRU Urban Lounge,"Lounges, Restaurants, Hookah Bars, Greek, Wine Bars, Nightlife, Bars, Mediterranean",3.61,2.0,16
